Id,Project_Id,Author_Id,Title,Year,Authors
1527,1,1527,高尿酸血症增加老人心血管死亡風險-南台灣世代追蹤研究,2008,林明彥， 毛莉雯， 邱亨嘉， 陳鴻鈞， 黃尚志
1528,1,1528,不同嚴重程度慢性腎臟病增加老人死亡風險-一個台灣世代研究,2008,黃尚志， 林明彥， 陳鴻鈞， 黃素貞， 楊五常， 許志成， 邱亨嘉， 毛莉雯
1529,1,1529,高雄縣慢性腎臟病流行病學調查與現況分析,2008,洪啟智， 林明彥， 莊弘毅， 黃志中， 尤慧燕， 邱怡文， 黃素貞， 李素珠， 余明隆， 李建宏， 魏幸瑜， 洪秀勳， 徐瑞祥， 陳鴻鈞， 黃尚志
1530,1,1530,2000 至 2004 年台灣慢性腎臟病盛行率暨醫療利用-以全民健保 1% 資料庫研究,2008,郭翎甄， 邱亨嘉， 毛莉雯， 林明彥， 黃素貞， 黃尚志
1531,1,1531,高雄縣慢性腎臟病流行病學調查與現況分析-初步分析結果,2007,黃尚志， 莊弘毅， 黃志中， 林明彥， 尤慧燕， 邱怡文， 黃素貞， 李素珠， 余明隆， 李建宏， 魏幸瑜， 洪秀勳， 徐瑞祥， 陳鴻鈞
1532,1,1532,Chronic kidney diseases increase risk of mortality in elderly-A cohort study in southern Taiwan,2006,Shang-Jyh Hwang and Ming-Yen Lin and Lih-Wen Mau and Su-Chen Hwang and Hong-Chun Chen and Wu-Chang Yang and Chih-Cheng Hsu and Hen-Chia Chu
1533,1,1533,探討初次接受血液透析末期腎臟病患者血管通路建立時機對住院天數與住院醫療費用之影響,2006,吳鈴珠， 黃尚志， 林明彥， 黃素貞， 毛利雯， 邱亨嘉
1534,1,1534,接受血液透析之新 ESRD 患者動靜脈瘻管建立時機對住院醫療利用之影響,2006,吳鈴珠， 邱亨嘉， 林明彥， 黃素貞， 陳鴻鈞， 黃尚志
1535,1,1535,縱貫性探討高雄市不同嚴重度慢性腎臟疾病老年人之醫療資源利用,2006,林明彥
1536,1,1536,慢性腎臟疾病增加老人死亡風險-南台灣長期追蹤研究,2005,林明彥， 黃尚志， 黃素貞， 邱亨嘉， 毛莉雯， 陳鴻鈞
1537,1,1537,比較 Crocroft-Gault 及 Simplified-MDRD 公式對南台灣老年人之腎絲球濾過率計算差異,2005,林明彥， 黃尚志， 毛莉雯， 邱亨嘉， 陳鴻鈞
1538,1,1538,"Socioeconomic status, thoracic particulate matter and asthma hospitalization in Vancouver",2002,Y Chen and M Lin and D Krewski and RT Burnett and PJ Villeneuve and K McGrail and C Hertzmann
1539,1,1539,慢性腎臟病照護計畫改善透析前照護品質與醫療費用,2002,魏淑儀， 張永源， 毛莉雯， 林明彥， 邱亨嘉， 蔡哲嘉， 黃志仁， 陳鴻鈞， 黃尚志
1540,1,1540,A single framework of precision surveillance of diabetes disease prognosis for better care with collaboration,,Hsing Luh and Ming-Yen Lin and Ping-Hsun Wu
1541,1,1541,Factors Associated with Type 2 Diabetes in Patients with Vascular Dementia: A,,Chun-Lin Liu and Ming-Yen Lin and Shang-Jyh Hwang and Ching-Kuan Liu and Huei-Lan Lee and Ming-Tsang Wu
1542,1,1542,The roles of handwriting and keyboarding in writing: a meta-analytic review,2017,Luxi Feng and Amanda Lindner and Xuejun Ryan Ji and R Malatesha Joshi
1543,1,1543,Benefits of extracurricular participation in early adolescence: Associations with peer belonging and mental health,2019,Eva Oberle and Xuejun Ryan Ji and Martin Guhn and Kimberly A Schonert-Reichl and Anne M Gadermann
1544,1,1544,Screen time and extracurricular activities as risk and protective factors for mental health in adolescence: A population-level study,2020,Eva Oberle and Xuejun Ryan Ji and Salima Kerai and Martin Guhn and Kimberly A Schonert-Reichl and Anne M Gadermann
1545,1,1545,Validation of the simple view of reading in Hebrew—A Semitic language,2015,R Malatesha Joshi and Xuejun Ryan Ji and Zvia Breznitz and Meirav Amiel and Astri Yulia
1546,1,1546,Extracurricular activity profiles and wellbeing in middle childhood: A population-level study,2019,Eva Oberle and Xuejun R. Ji and Carly Magee and Martin Guhn and Kimberly A. Schonert-Reichl and Anne M. Gadermann
1547,1,1547,"A critical examination of the relationship among research, theory, and practice: Technology and reading instruction",2018,Xinyuan Yang and Li-Jen Kuo and Xuejun Ji and Erin McTigue
1548,1,1548,Investigating the asymmetrical roles of syllabic and phonemic awareness in akshara processing,2018,Pooja R Nakamura and R Malatesha Joshi and Xuejun Ryan Ji
1549,1,1549,Spelling acquisition in Spanish: Using error analyses to examine individual differences in phonological and orthographic processing,2021,Shuai Zhang and Alida Hudson and Xuejun Ryan Ji and R Malatesha Joshi and Juan Zamora and Fabiola R Gómez-Velázquez and Andrés Antonio González-Garrido
1550,1,1550,Evidence of an intelligent tutoring system as a mindtool to promote strategic memory of expository texts and comprehension with children in grades 4 and 5,2017,Kausalai Wijekumar and Bonnie JF Meyer and Puiwa Lei and Weiyi Cheng and Xuejun Ji and RM Joshi
1551,1,1551,A Primer on the Johnson-Neyman Technique: An Alternative Procedure to ANCOVA,2016,Xuejun Ryan Ji
1552,1,1552,The development of morphological awareness in Chinese ESL students,2015,Yi-Fen Yeh and RM Joshi and Xuejun Ryan Ji
1553,1,1553,Identifying the most important workplace factors in predicting nurse mental health using machine learning techniques,2021,Farinaz Havaei and Xuejun Ryan Ji and Maura MacPhee and Heather Straight
1554,1,1554,Using latent transition analysis to identify effects of an intelligent tutoring system on reading comprehension of seventh-grade students,2018,Xuejun Ryan Ji and Andrea Beerwinkle and Kausalai Wijekumar and Puiwa Lei and R Malatesha Joshi and Shuai Zhang
1555,1,1555,Pathways from prosocial behaviour to emotional health and academic achievement in early adolescence,2023,Eva Oberle and Xuejun Ryan Ji and Tonje Mari Molyneux
1556,1,1556,Workplace predictors of quality and safe patient care delivery among nurses using machine learning techniques,2022,Farinaz Havaei and Xuejun Ryan Ji and Sheila A Boamah
1557,1,1557,"Analyzing writing performance of L1, L2, and Generation 1.5 community college students through Coh-Metrix",2019,Katherine A. Abba and R. Malatesha Joshi and Xuejun Ryan Ji
1558,1,1558,Biliteracy spelling acquisition in akshara and English,2019,Pooja Nakamura and R Malatesha Joshi and Xuejun Ryan Ji
1559,1,1559,Investigating the asymmetrical roles of syllabic and phonemic awareness role in akshara processing,,Pooja R Nakamura and R Malatesha Joshi and Xuejun Ryan Ji
1560,1,1560,Investigating parental beliefs and home literacy environment on Chinese kindergarteners’ English literacy and language skills,2022,Jialin Lai and Xuejun Ryan Ji and R Malatesha Joshi and Jing Zhao
1561,1,1561,Null Hypothesis Significance Testing: A Brief Review,2021,Xuejun Ryan Ji
1562,1,1562,Examining the influence of early home literacy environment and socioemotional competence development on reading achievement,2017,Xuejun Ji
1563,1,1563,Validation as Evaluating Desired and Undesired Effects: Insights from Cross-Classified Mixed Effects Model,2023,Xuejun Ryan Ji and Amery D. Wu
1564,1,1564,Home Literacy Environment and Chinese-Canadian First Graders’ Bilingual Vocabulary Profiles: A Mixed Methods Analysis,2022,Guofang Li and Zhuo Sun and Fubiao Zhen and Xuejun Ryan Ji and Lee Gunderson
1565,1,1565,Early Bilingual Vocabulary Development Among Low-SES Ethnic Minority Learners in China: The Case of Uyghur and Kazak Children,2022,Guofang Li and Xiaorong Yin and Xuejun Ji
1566,1,1566,Validation of the PPVT–5 for Chinese-English bilingual learners: Application of cross-classified mixed effects model,2022,Xuejun Ryan Ji and Guofang Li and Lee Gunderson
1567,1,1567,Validation as Evaluating Desired and Undesired Effects: Insights from Cross-Classified Mixed Effects Model,2021,Xuejun Ryan Ji and Amery D Wu
1568,1,1568,Identifying the most important workplace factors in predicting nurse mental health using machine learning techniques,2021,Havaei Farinaz and Ji Ryan and MacPhee Maura and Straight Heather
1569,1,1569,Effective and efficient malware detection at the end host.,2009,Clemens Kolbitsch and Paolo Milani Comparetti and Christopher Kruegel and Engin Kirda and Xiao-yong Zhou and XiaoFeng Wang
1570,1,1570,The tangled web of password reuse.,2014,Anupam Das and Joseph Bonneau and Matthew Caesar and Nikita Borisov and XiaoFeng Wang
1571,1,1571,Soundcomber: A Stealthy and Context-Aware Sound Trojan for Smartphones.,2011,Roman Schlegel and Kehuan Zhang and Xiao-yong Zhou and Mehool Intwala and Apu Kapadia and XiaoFeng Wang
1572,1,1572,"Side-channel leaks in web applications: A reality today, a challenge tomorrow",2010,Shuo Chen and Rui Wang and XiaoFeng Wang and Kehuan Zhang
1573,1,1573,Leaky cauldron on the dark land: Understanding memory side-channel hazards in SGX,2017,Wenhao Wang and Guoxing Chen and Xiaorui Pan and Yinqian Zhang and XiaoFeng Wang and Vincent Bindschaedler and Haixu Tang and Carl A Gunter
1574,1,1574,Reinforcement learning to play an optimal Nash equilibrium in team Markov games,2002,Xiaofeng Wang and Tuomas Sandholm
1575,1,1575,Signing me onto your accounts through facebook and google: A traffic-guided security study of commercially deployed single-sign-on web services,2012,Rui Wang and Shuo Chen and XiaoFeng Wang
1576,1,1576,Privacy in the genomic era,2015,Muhammad Naveed and Erman Ayday and Ellen W Clayton and Jacques Fellay and Carl A Gunter and Jean-Pierre Hubaux and Bradley A Malin and XiaoFeng Wang
1577,1,1577,Learning your identity and disease from research papers: information leaks in genome wide association study,2009,Rui Wang and Yong Fuga Li and XiaoFeng Wang and Haixu Tang and Xiaoyong Zhou
1578,1,1578,IoTFuzzer: Discovering Memory Corruptions in IoT Through App-based Fuzzing.,2018,Jiongyi Chen and Wenrui Diao and Qingchuan Zhao and Chaoshun Zuo and Zhiqiang Lin and XiaoFeng Wang and Wing Cheong Lau and Menghan Sun and Ronghai Yang and Kehuan Zhang
1579,1,1579,Knowing your enemy: understanding and detecting malicious web advertising,2012,Zhou Li and Kehuan Zhang and Yinglian Xie and Fang Yu and XiaoFeng Wang
1580,1,1580,Defending against denial-of-service attacks with puzzle auctions,2003,XiaoFeng Wang and Michael K Reiter
1581,1,1581,Acing the ioc game: Toward automatic discovery and analysis of open-source cyber threat intelligence,2016,Xiaojing Liao and Kan Yuan and XiaoFeng Wang and Zhou Li and Luyi Xing and Raheem Beyah
1582,1,1582,Sedic: privacy-aware data intensive computing on hybrid clouds,2011,Kehuan Zhang and Xiaoyong Zhou and Yangyi Chen and XiaoFeng Wang and Yaoping Ruan
1583,1,1583,Privacy loss in apple's implementation of differential privacy on macos 10.12,2017,Jun Tang and Aleksandra Korolova and Xiaolong Bai and Xueqiang Wang and Xiaofeng Wang
1584,1,1584,Finding unknown malice in 10 seconds: Mass vetting for new threats at the {Google-Play} scale,2015,Kai Chen and Peng Wang and Yeonjoon Lee and XiaoFeng Wang and Nan Zhang and Heqing Huang and Wei Zou and Peng Liu
1585,1,1585,Understanding membership inferences on well-generalized learning models,2018,Yunhui Long and Vincent Bindschaedler and Lei Wang and Diyue Bu and Xiaofeng Wang and Haixu Tang and Carl A Gunter and Kai Chen
1586,1,1586,{SmartAuth}:{User-Centered} authorization for the internet of things,2017,Yuan Tian and Nan Zhang and Yueh-Hsun Lin and XiaoFeng Wang and Blase Ur and Xianzheng Guo and Patrick Tague
1587,1,1587,Dangerous skills: Understanding and mitigating security risks of voice-controlled third-party functions on virtual personal assistant systems,2019,Nan Zhang and Xianghang Mi and Xuan Feng and XiaoFeng Wang and Yuan Tian and Feng Qian
1588,1,1588,"Identity, location, disease and more: Inferring your secrets from android public resources",2013,Xiaoyong Zhou and Soteris Demetriou and Dongjing He and Muhammad Naveed and Xiaorui Pan and XiaoFeng Wang and Carl A Gunter and Klara Nahrstedt
1589,1,1589,{CommanderSong}: A systematic approach for practical adversarial voice recognition,2018,Xuejing Yuan and Yuxuan Chen and Yue Zhao and Yunhui Long and Xiaokang Liu and Kai Chen and Shengzhi Zhang and Heqing Huang and Xiaofeng Wang and Carl A Gunter
1590,1,1590,Detecting adversarial image examples in deep neural networks with adaptive noise reduction,2018,Bin Liang and Hongcheng Li and Miaoqiang Su and Xirong Li and Wenchang Shi and Xiaofeng Wang
1591,1,1591,How to Shop for Free Online--Security Analysis of Cashier-as-a-Service Based Web Stores,2011,Rui Wang and Shuo Chen and XiaoFeng Wang and Shaz Qadeer
1592,1,1592,The peril of fragmentation: Security hazards in android device driver customizations,2014,Xiaoyong Zhou and Yeonjoon Lee and Nan Zhang and Muhammad Naveed and XiaoFeng Wang
1593,1,1593,"Upgrading your android, elevating my malware: Privilege escalation through mobile os updating",2014,Luyi Xing and Xiaorui Pan and Rui Wang and Kan Yuan and XiaoFeng Wang
1594,1,1594,{UIPicker}:{User-Input} Privacy Identification in Mobile Applications,2015,Yuhong Nan and Min Yang and Zhemin Yang and Shunfan Zhou and Guofei Gu and XiaoFeng Wang
1595,1,1595,"An empirical characterization of IFTTT: ecosystem, usage, and performance",2017,Xianghang Mi and Feng Qian and Ying Zhang and XiaoFeng Wang
1596,1,1596,Screenmilker: How to Milk Your Android Screen for Secrets.,2014,Chia-Chi Lin and Hongyang Li and Xiao-yong Zhou and XiaoFeng Wang
1597,1,1597,Finding the linchpins of the dark web: a study on topologically dedicated hosts on malicious web infrastructures,2013,Zhou Li and Sumayah Alrwais and Yinglian Xie and Fang Yu and XiaoFeng Wang
1598,1,1598,"Efficient genome-wide, privacy-preserving similar patient query based on private edit distance",2015,Xiao Shaun Wang and Yan Huang and Yongan Zhao and Haixu Tang and XiaoFeng Wang and Diyue Bu
1599,1,1599,Peeping Tom in the Neighborhood: Keystroke Eavesdropping on Multi-User Systems.,2009,Kehuan Zhang and XiaoFeng Wang
1600,1,1600,Mitigating bandwidth-exhaustion attacks using congestion puzzles,2004,XiaoFeng Wang and Michael K Reiter
1601,1,1601,Understanding android obfuscation techniques: A large-scale investigation in the wild,2018,Shuaike Dong and Menghao Li and Wenrui Diao and Xiangyu Liu and Jian Liu and Zhou Li and Fenghao Xu and Kai Chen and Xiaofeng Wang and Kehuan Zhang
1602,1,1602,Unauthorized origin crossing on mobile platforms: Threats and mitigation,2013,Rui Wang and Luyi Xing and XiaoFeng Wang and Shuo Chen
1603,1,1603,"Practicing oblivious access on cloud storage: the gap, the fallacy, and the new way forward",2015,Vincent Bindschaedler and Muhammad Naveed and Xiaorui Pan and XiaoFeng Wang and Yan Huang
1604,1,1604,Large-Scale Privacy-Preserving Mapping of Human Genomic Sequences on Hybrid Clouds.,2012,Yangyi Chen and Bo Peng and XiaoFeng Wang and Haixu Tang
1605,1,1605,Following devil's footprints: Cross-platform analysis of potentially harmful libraries on android and ios,2016,Kai Chen and Xueqiang Wang and Yi Chen and Peng Wang and Yeonjoon Lee and XiaoFeng Wang and Bin Ma and Aohui Wang and Yingjun Zhang and Wei Zou
1606,1,1606,Semfuzz: Semantics-based automatic generation of proof-of-concept exploits,2017,Wei You and Peiyuan Zong and Kai Chen and XiaoFeng Wang and Xiaojing Liao and Pan Bian and Bin Liang
1607,1,1607,Privacy-preserving genomic computation through program specialization,2009,Rui Wang and XiaoFeng Wang and Zhou Li and Haixu Tang and Michael K Reiter and Zheng Dong
1608,1,1608,Profuzzer: On-the-fly input type probing for better zero-day vulnerability discovery,2019,Wei You and Xueqiang Wang and Shiqing Ma and Jianjun Huang and Xiangyu Zhang and XiaoFeng Wang and Bin Liang
1609,1,1609,Leave me alone: App-level protection against runtime information gathering on android,2015,Nan Zhang and Kan Yuan and Muhammad Naveed and Xiaoyong Zhou and XiaoFeng Wang
1610,1,1610,To release or not to release: evaluating information leaks in aggregate human-genome data,2011,Xiaoyong Zhou and Bo Peng and Yong Li and Yangyi Chen and Haixu Tang and XiaoFeng Wang
1611,1,1611,{Devil’s} whisper: A general approach for physical adversarial attacks against commercial black-box speech recognition devices,2020,Yuxuan Chen and Xuejing Yuan and Jiangshan Zhang and Yue Zhao and Shengzhi Zhang and Kai Chen and XiaoFeng Wang
1612,1,1612,Packet vaccine: Black-box exploit detection and signature generation,2006,XiaoFeng Wang and Zhuowei Li and Jun Xu and Michael K Reiter and Chongkyung Kil and Jong Youl Choi
1613,1,1613,Demon in the variant: Statistical analysis of {DNNs} for robust backdoor contamination detection,2021,Di Tang and XiaoFeng Wang and Haixu Tang and Kehuan Zhang
1614,1,1614,Inside Job: Understanding and Mitigating the Threat of External Device Mis-Binding on Android.,2014,Muhammad Naveed and Xiao-yong Zhou and Soteris Demetriou and XiaoFeng Wang and Carl A Gunter
1615,1,1615,Things You May Not Know About Android (Un) Packers: A Systematic Study based on Whole-System Emulation.,2018,Yue Duan and Mu Zhang and Abhishek Vasisht Bhaskar and Heng Yin and Xiaorui Pan and Tongxin Li and Xueqiang Wang and XiaoFeng Wang
1616,1,1616,Making captchas clickable,2008,Richard Chow and Philippe Golle and Markus Jakobsson and Lusha Wang and XiaoFeng Wang
1617,1,1617,Systems and methods for detection of infected websites,2020,Xiaofeng Wang and Kan Yuan and Xiaojing Liao and Raheem A Beyah
1618,1,1618,Addressing Beacon re-identification attacks: quantification and mitigation of privacy risks,2017,Jean Louis Raisaro and Florian Tramer and Zhanglong Ji and Diyue Bu and Yongan Zhao and Knox Carey and David Lloyd and Heidi Sofia and Dixie Baker and Paul Flicek and Suyash Shringarpure and Carlos Bustamante and Shuang Wang and Xiaoqian Jiang and Lucila Ohno-Machado and Haixu Tang and XiaoFeng Wang and Jean-Pierre Hubaux
1619,1,1619,Sidebuster: automated detection and quantification of side-channel leaks in web application development,2010,Kehuan Zhang and Zhou Li and Rui Wang and XiaoFeng Wang and Shuo Chen
1620,1,1620,Game-theoretic modeling and analysis of insider threats,2008,Debin Liu and XiaoFeng Wang and Jean Camp
1621,1,1621,Racing in hyperspace: Closing hyper-threading side channels on sgx with contrived data races,2018,Guoxing Chen and Wenhao Wang and Tianyu Chen and Sanchuan Chen and Yinqian Zhang and XiaoFeng Wang and Ten-Hwang Lai and Dongdai Lin
1622,1,1622,Understanding the dark side of domain parking,2014,Sumayah Alrwais and Kan Yuan and Eihal Alowaisheq and Zhou Li and XiaoFeng Wang
1623,1,1623,Invisible mask: Practical attacks on face recognition with infrared,2018,Zhe Zhou and Di Tang and Xiaofeng Wang and Weili Han and Xiangyu Liu and Kehuan Zhang
1624,1,1624,"Dark Hazard: Learning-based, Large-Scale Discovery of Hidden Sensitive Operations in Android Apps.",2017,Xiaorui Pan and Xueqiang Wang and Yue Duan and XiaoFeng Wang and Heng Yin
1625,1,1625,Characterizing smartwatch usage in the wild,2017,Xing Liu and Tianyu Chen and Feng Qian and Zhixiu Guo and Felix Xiaozhu Lin and Xiaofeng Wang and Kai Chen
1626,1,1626,Controlled functional encryption,2014,Muhammad Naveed and Shashank Agrawal and Manoj Prabhakaran and XiaoFeng Wang and Erman Ayday and Jean-Pierre Hubaux and Carl Gunter
1627,1,1627,Resident evil: Understanding residential IP proxy as a dark service,2019,Xianghang Mi and Xuan Feng and Xiaojing Liao and Baojun Liu and XiaoFeng Wang and Feng Qian and Zhou Li and Sumayah Alrwais and Limin Sun and Ying Liu
1628,1,1628,Integuard: Toward automatic protection of third-party web service integrations,2013,Luyi Xing and Yangyi Chen and XiaoFeng Wang and Shuo Chen
1629,1,1629,Enabling rack-scale confidential computing using heterogeneous trusted execution environment,2020,Jianping Zhu and Rui Hou and XiaoFeng Wang and Wenhao Wang and Jiangfeng Cao and Boyan Zhao and Zhongpu Wang and Yuhui Zhang and Jiameng Ying and Lixin Zhang and Dan Meng
1630,1,1630,Hare hunting in the wild android: A study on the threat of hanging attribute references,2015,Yousra Aafer and Nan Zhang and Zhongwen Zhang and Xiao Zhang and Kai Chen and XiaoFeng Wang and Xiaoyong Zhou and Wenliang Du and Michael Grace
1631,1,1631,Understanding IoT security through the data crystal ball: Where we are now and where we are going to be,2017,Nan Zhang and Soteris Demetriou and Xianghang Mi and Wenrui Diao and Kan Yuan and Peiyuan Zong and Feng Qian and XiaoFeng Wang and Kai Chen and Yuan Tian and Carl A Gunter and Kehuan Zhang and Patrick Tague and Yue-Hsun Lin
1632,1,1632,HanGuard: SDN-driven protection of smart home WiFi devices from malicious mobile apps,2017,Soteris Demetriou and Nan Zhang and Yeonjoon Lee and XiaoFeng Wang and Carl A Gunter and Xiaoyong Zhou and Michael Grace
1633,1,1633,Protecting genomic data analytics in the cloud: state of the art and opportunities,2016,Haixu Tang and Xiaoqian Jiang and Xiaofeng Wang and Shuang Wang and Heidi Sofia and Dov Fox and Kristin Lauter and Bradley Malin and Amalio Telenti and Li Xiong and Lucila Ohno-Machado
1634,1,1634,A community assessment of privacy preserving techniques for human genomes,2014,Xiaoqian Jiang and Yongan Zhao and Xiaofeng Wang and Bradley Malin and Shuang Wang and Lucila Ohno-Machado and Haixu Tang
